store,category,day_of_week,month,revenue
S10,Frozen & Ready to Eat,Monday,2024-06,30059.72
S10,Frozen & Ready to Eat,Saturday,2024-06,48638.30999999998
S10,Frozen & Ready to Eat,Sunday,2024-06,49388.18999999999
S10,Frozen & Ready to Eat,Thursday,2024-06,27122.18999999999
S10,Frozen & Ready to Eat,Tuesday,2024-06,26537.68
S10,Frozen & Ready to Eat,Wednesday,2024-06,26862.48
S10,Fruits & Vegetables,Friday,2024-06,19484.81000000001
S10,Fruits & Vegetables,Monday,2024-06,16042.349999999999
S10,Fruits & Vegetables,Saturday,2024-06,27716.65000000001
S10,Fruits & Vegetables,Sunday,2024-06,35510.75
S10,Fruits & Vegetables,Thursday,2024-06,17248.950000000004
S10,Fruits & Vegetables,Tuesday,2024-06,14302.890000000001
S10,Fruits & Vegetables,Wednesday,2024-06,14949.45
S10,Home Care,Friday,2024-06,35816.08
S10,Home Care,Monday,2024-06,28464.030000000006
S10,Home Care,Saturday,2024-06,54859.78
S10,Home Care,Sunday,2024-06,42304.12000000001
S10,Home Care,Thursday,2024-06,20302.96
S10,Home Care,Tuesday,2024-06,29452.32
S10,Home Care,Wednesday,2024-06,44952.68000000001
S10,Personal Care,Friday,2024-06,48176.68000000001
S10,Personal Care,Monday,2024-06,37393.47
S10,Personal Care,Saturday,2024-06,74795.76999999999
S10,Personal Care,Sunday,2024-06,55510.15999999999
S10,Personal Care,Thursday,2024-06,17864.200000000004
S10,Personal Care,Tuesday,2024-06,43651.56
S10,Personal Care,Wednesday,2024-06,26914.909999999996
S10,Spices & Masala,Friday,2024-06,18718.489999999998
S10,Spices & Masala,Monday,2024-06,15725.93
S10,Spices & Masala,Saturday,2024-06,27523.639999999996
S10,Spices & Masala,Sunday,2024-06,34842.12
S10,Spices & Masala,Thursday,2024-06,19782.739999999998
S10,Spices & Masala,Tuesday,2024-06,14172.730000000003
S10,Spices & Masala,Wednesday,2024-06,18551.9
S10,Staples & Grains,Friday,2024-06,118504.15
S10,Staples & Grains,Monday,2024-06,109266.45
S10,Staples & Grains,Saturday,2024-06,211162.65999999992
S10,Staples & Grains,Sunday,2024-06,147622.61
S10,Staples & Grains,Thursday,2024-06,82898.68
S10,Staples & Grains,Tuesday,2024-06,88726.85
S10,Staples & Grains,Wednesday,2024-06,93417.69
S10,Stationery & General,Friday,2024-06,35902.25
S10,Stationery & General,Monday,2024-06,30433.47
S10,Stationery & General,Saturday,2024-06,48332.830000000016
S10,Stationery & General,Sunday,2024-06,41628.69
S10,Stationery & General,Thursday,2024-06,27327.849999999995
S10,Stationery & General,Tuesday,2024-06,23648.069999999996
S10,Stationery & General,Wednesday,2024-06,24115.049999999996
S10,UNKNOWN,Friday,2024-06,-7428.84
S10,UNKNOWN,Monday,2024-06,-3789.41
S10,UNKNOWN,Saturday,2024-06,-6141.0
S10,UNKNOWN,Sunday,2024-06,-8024.049999999999
S10,UNKNOWN,Thursday,2024-06,-4731.83
S10,UNKNOWN,Tuesday,2024-06,-3284.48
S10,UNKNOWN,Wednesday,2024-06,-2835.3
S10,Baby Care,Friday,2024-07,73304.46
S10,Baby Care,Monday,2024-07,112370.11999999997
S10,Baby Care,Saturday,2024-07,103499.02999999998
S10,Baby Care,Sunday,2024-07,139800.38
S10,Baby Care,Thursday,2024-07,83074.30999999998
S10,Baby Care,Tuesday,2024-07,129039.54999999997
S10,Baby Care,Wednesday,2024-07,93041.78000000001
S10,Bakery,Friday,2024-07,13173.040000000005
S10,Bakery,Monday,2024-07,16929.320000000003
S10,Bakery,Saturday,2024-07,23182.660000000003
S10,Bakery,Sunday,2024-07,19226.810000000005
S10,Bakery,Thursday,2024-07,13943.560000000003
S10,Bakery,Tuesday,2024-07,14984.08
S10,Bakery,Wednesday,2024-07,12455.74
S10,Beverages,Friday,2024-07,26587.190000000002
S10,Beverages,Monday,2024-07,23642.040000000005
S10,Beverages,Saturday,2024-07,32212.559999999998
S10,Beverages,Sunday,2024-07,31164.380000000005
S10,Beverages,Thursday,2024-07,25577.730000000003
S10,Beverages,Tuesday,2024-07,34190.15
S10,Beverages,Wednesday,2024-07,19999.280000000006
S10,Biscuits & Snacks,Friday,2024-07,7430.5599999999995
S10,Biscuits & Snacks,Monday,2024-07,10653.21
S10,Biscuits & Snacks,Saturday,2024-07,11533.029999999997
S10,Biscuits & Snacks,Sunday,2024-07,9973.039999999995
S10,Biscuits & Snacks,Thursday,2024-07,9071.919999999998
S10,Biscuits & Snacks,Tuesday,2024-07,9219.469999999998
S10,Biscuits & Snacks,Wednesday,2024-07,4515.240000000001
S10,Confectionery,Friday,2024-07,22565.490000000005
S10,Confectionery,Monday,2024-07,19912.019999999997
S10,Confectionery,Saturday,2024-07,24600.76
S10,Confectionery,Sunday,2024-07,19939.450000000008
S10,Confectionery,Thursday,2024-07,13233.409999999996
S10,Confectionery,Tuesday,2024-07,17954.520000000008
S10,Confectionery,Wednesday,2024-07,19316.43
S10,Dairy,Friday,2024-07,48835.709999999985
S10,Dairy,Monday,2024-07,41040.329999999994
S10,Dairy,Saturday,2024-07,70570.94
S10,Dairy,Sunday,2024-07,69384.46999999999
S10,Dairy,Thursday,2024-07,38512.62
S10,Dairy,Tuesday,2024-07,49449.24000000001
S10,Dairy,Wednesday,2024-07,39522.55999999999
S10,Edible Oils,Friday,2024-07,121111.57999999994
S10,Edible Oils,Monday,2024-07,96962.71999999999
S10,Edible Oils,Saturday,2024-07,100128.55
S10,Edible Oils,Sunday,2024-07,93771.41999999997
S10,Edible Oils,Thursday,2024-07,75715.99999999997
S10,Edible Oils,Tuesday,2024-07,94399.50000000001
S10,Edible Oils,Wednesday,2024-07,73596.42999999998
S10,Frozen & Ready to Eat,Friday,2024-07,31901.200000000008
S10,Frozen & Ready to Eat,Monday,2024-07,34971.66000000001
S10,Frozen & Ready to Eat,Saturday,2024-07,45958.240000000005
S10,Frozen & Ready to Eat,Sunday,2024-07,45217.45000000001
S10,Frozen & Ready to Eat,Thursday,2024-07,26249.25
S10,Frozen & Ready to Eat,Tuesday,2024-07,46181.45000000001
S10,Frozen & Ready to Eat,Wednesday,2024-07,36560.909999999996
S10,Fruits & Vegetables,Friday,2024-07,22648.4
S10,Fruits & Vegetables,Monday,2024-07,9764.919999999998
S10,Fruits & Vegetables,Saturday,2024-07,29640.200000000004
S10,Fruits & Vegetables,Sunday,2024-07,16835.550000000007
S10,Fruits & Vegetables,Thursday,2024-07,14589.339999999993
S10,Fruits & Vegetables,Tuesday,2024-07,20197.379999999997
S10,Fruits & Vegetables,Wednesday,2024-07,12399.680000000002
S10,Home Care,Friday,2024-07,44383.279999999984
S10,Home Care,Monday,2024-07,37382.10999999999
S10,Home Care,Saturday,2024-07,52652.32
S10,Home Care,Sunday,2024-07,45243.61000000001
S10,Home Care,Thursday,2024-07,27932.899999999994
S10,Home Care,Tuesday,2024-07,38805.05999999997
S10,Home Care,Wednesday,2024-07,26375.689999999995
S10,Personal Care,Friday,2024-07,33271.130000000005
S10,Personal Care,Monday,2024-07,37355.84
S10,Personal Care,Saturday,2024-07,71208.45000000001
S10,Personal Care,Sunday,2024-07,54372.49
S10,Personal Care,Thursday,2024-07,34842.76
S10,Personal Care,Tuesday,2024-07,48481.140000000014
S10,Personal Care,Wednesday,2024-07,30435.690000000006
S10,Spices & Masala,Friday,2024-07,29885.220000000005
S10,Spices & Masala,Monday,2024-07,24372.19000000001
S10,Spices & Masala,Saturday,2024-07,20723.169999999995
S10,Spices & Masala,Sunday,2024-07,23203.150000000005
S10,Spices & Masala,Thursday,2024-07,19338.250000000004
S10,Spices & Masala,Tuesday,2024-07,21335.480000000003
S10,Spices & Masala,Wednesday,2024-07,14718.399999999998
S10,Staples & Grains,Friday,2024-07,127927.68000000002
S10,Staples & Grains,Monday,2024-07,103221.57999999999
S10,Staples & Grains,Saturday,2024-07,126027.16999999995
S10,Staples & Grains,Sunday,2024-07,132663.17999999996
S10,Staples & Grains,Thursday,2024-07,78754.88999999998
S10,Staples & Grains,Tuesday,2024-07,101073.62000000001
S10,Staples & Grains,Wednesday,2024-07,91588.61
S10,Stationery & General,Friday,2024-07,29033.130000000016
S10,Stationery & General,Monday,2024-07,32886.479999999996
S10,Stationery & General,Saturday,2024-07,37292.26000000001
S10,Stationery & General,Sunday,2024-07,45450.92
S10,Stationery & General,Thursday,2024-07,26621.650000000012
S10,Stationery & General,Tuesday,2024-07,35039.74000000002
S10,Stationery & General,Wednesday,2024-07,22835.600000000002
S10,UNKNOWN,Friday,2024-07,-6741.3
S10,UNKNOWN,Monday,2024-07,-6853.77
S10,UNKNOWN,Saturday,2024-07,-8111.33
S10,UNKNOWN,Sunday,2024-07,-7518.140000000001
S10,UNKNOWN,Thursday,2024-07,-5473.569999999999
S10,UNKNOWN,Tuesday,2024-07,-3896.4199999999996
S10,UNKNOWN,Wednesday,2024-07,-3757.0000000000005
S10,Baby Care,Friday,2024-08,156865.7
S10,Baby Care,Monday,2024-08,65273.84
S10,Baby Care,Saturday,2024-08,193784.19999999987
S10,Baby Care,Sunday,2024-08,124823.54000000001
S10,Baby Care,Thursday,2024-08,98704.69
S10,Baby Care,Tuesday,2024-08,73583.0
S10,Baby Care,Wednesday,2024-08,87240.50000000004
S10,Bakery,Friday,2024-08,22720.360000000008
S10,Bakery,Monday,2024-08,11932.179999999998
S10,Bakery,Saturday,2024-08,27968.319999999996
S10,Bakery,Sunday,2024-08,21168.430000000004
S10,Bakery,Thursday,2024-08,14500.590000000004
S10,Bakery,Tuesday,2024-08,11008.810000000005
S10,Bakery,Wednesday,2024-08,11347.090000000002
S10,Beverages,Friday,2024-08,34034.18999999999
S10,Beverages,Monday,2024-08,27383.070000000003
S10,Beverages,Saturday,2024-08,58465.13000000004
S10,Beverages,Sunday,2024-08,43294.58000000001
S10,Beverages,Thursday,2024-08,35356.55000000001
S10,Beverages,Tuesday,2024-08,23106.319999999992
S10,Beverages,Wednesday,2024-08,29239.600000000002
S10,Biscuits & Snacks,Friday,2024-08,12886.279999999997
S10,Biscuits & Snacks,Monday,2024-08,5425.44
S10,Biscuits & Snacks,Saturday,2024-08,14413.090000000002
S10,Biscuits & Snacks,Sunday,2024-08,12842.140000000001
S10,Biscuits & Snacks,Thursday,2024-08,8904.839999999998
S10,Biscuits & Snacks,Tuesday,2024-08,7560.03
S10,Biscuits & Snacks,Wednesday,2024-08,9207.970000000005
S10,Confectionery,Friday,2024-08,31080.030000000006
S10,Confectionery,Monday,2024-08,13607.619999999994
S10,Confectionery,Saturday,2024-08,31000.740000000013
S10,Confectionery,Sunday,2024-08,25070.41
S10,Confectionery,Thursday,2024-08,22042.329999999998
S10,Confectionery,Tuesday,2024-08,11062.19
S10,Confectionery,Wednesday,2024-08,21885.850000000002
S10,Dairy,Friday,2024-08,44346.27999999999
S10,Dairy,Monday,2024-08,48062.52000000002
S10,Dairy,Saturday,2024-08,75750.23000000001
S10,Dairy,Sunday,2024-08,69485.90999999999
S10,Dairy,Thursday,2024-08,63699.40999999999
S10,Dairy,Tuesday,2024-08,35752.42999999999
S10,Dairy,Wednesday,2024-08,38424.09
S10,Edible Oils,Friday,2024-08,116529.76999999996
S10,Edible Oils,Monday,2024-08,80312.89000000001
S10,Edible Oils,Saturday,2024-08,168557.28999999995
S10,Edible Oils,Sunday,2024-08,127491.62999999998
S10,Edible Oils,Thursday,2024-08,112530.66000000002
S10,Edible Oils,Tuesday,2024-08,80993.09
S10,Edible Oils,Wednesday,2024-08,82525.07999999997
S10,Frozen & Ready to Eat,Friday,2024-08,40678.200000000004
S10,Frozen & Ready to Eat,Monday,2024-08,37878.61
S10,Frozen & Ready to Eat,Saturday,2024-08,63440.980000000025
S10,Frozen & Ready to Eat,Sunday,2024-08,53374.760000000024
S10,Frozen & Ready to Eat,Thursday,2024-08,49209.67999999999
S10,Frozen & Ready to Eat,Tuesday,2024-08,23815.15
S10,Frozen & Ready to Eat,Wednesday,2024-08,25957.37
S10,Fruits & Vegetables,Friday,2024-08,22181.420000000006
S10,Fruits & Vegetables,Monday,2024-08,20799.87
S10,Fruits & Vegetables,Saturday,2024-08,37932.560000000005
S10,Fruits & Vegetables,Sunday,2024-08,27327.389999999992
S10,Fruits & Vegetables,Thursday,2024-08,20656.72
S10,Fruits & Vegetables,Tuesday,2024-08,13365.18
S10,Fruits & Vegetables,Wednesday,2024-08,15207.370000000003
S10,Home Care,Friday,2024-08,35467.07999999999
S10,Home Care,Monday,2024-08,28114.059999999994
S10,Home Care,Saturday,2024-08,67210.62
S10,Home Care,Sunday,2024-08,51309.33999999998
S10,Home Care,Thursday,2024-08,48783.710000000014
S10,Home Care,Tuesday,2024-08,23170.940000000002
S10,Home Care,Wednesday,2024-08,21007.500000000004
S10,Personal Care,Friday,2024-08,81506.97000000002
S10,Personal Care,Monday,2024-08,26856.519999999997
S10,Personal Care,Saturday,2024-08,78762.04999999997
S10,Personal Care,Sunday,2024-08,74634.94000000002
S10,Personal Care,Thursday,2024-08,53456.72000000001
S10,Personal Care,Tuesday,2024-08,35875.19
S10,Personal Care,Wednesday,2024-08,39116.30999999999
S10,Spices & Masala,Friday,2024-08,29052.810000000005
S10,Spices & Masala,Monday,2024-08,14177.229999999998
S10,Spices & Masala,Saturday,2024-08,41845.77000000001
S10,Spices & Masala,Sunday,2024-08,28384.959999999995
S10,Spices & Masala,Thursday,2024-08,31309.680000000004
S10,Spices & Masala,Tuesday,2024-08,17359.729999999996
S10,Spices & Masala,Wednesday,2024-08,22820.749999999996
S10,Staples & Grains,Friday,2024-08,157225.88
S10,Staples & Grains,Monday,2024-08,105575.68000000002
S10,Staples & Grains,Saturday,2024-08,199349.56000000003
S10,Staples & Grains,Sunday,2024-08,146513.70000000007
S10,Staples & Grains,Thursday,2024-08,137765.27000000002
S10,Staples & Grains,Tuesday,2024-08,85304.01
S10,Staples & Grains,Wednesday,2024-08,80274.3
S10,Stationery & General,Friday,2024-08,45230.970000000016
S10,Stationery & General,Monday,2024-08,21879.2
S10,Stationery & General,Saturday,2024-08,62692.32999999999
S10,Stationery & General,Sunday,2024-08,34477.110000000015
S10,Stationery & General,Thursday,2024-08,43899.18
S10,Stationery & General,Tuesday,2024-08,12832.690000000002
S10,Stationery & General,Wednesday,2024-08,17955.53
S10,UNKNOWN,Friday,2024-08,-11432.76
S10,UNKNOWN,Monday,2024-08,-3782.2099999999996
S10,UNKNOWN,Saturday,2024-08,-9797.079999999998
S10,UNKNOWN,Sunday,2024-08,-5971.1
S10,UNKNOWN,Thursday,2024-08,-7529.529999999999
S10,UNKNOWN,Tuesday,2024-08,-5204.56
S10,UNKNOWN,Wednesday,2024-08,-3578.28
S10,Baby Care,Friday,2024-09,134931.08
S10,Baby Care,Monday,2024-09,102508.18000000001
S10,Baby Care,Saturday,2024-09,157453.20000000004
S10,Baby Care,Sunday,2024-09,197184.23999999996
S10,Baby Care,Thursday,2024-09,129481.68999999999
S10,Baby Care,Tuesday,2024-09,55831.23999999999
S10,Baby Care,Wednesday,2024-09,75437.32000000002
S10,Bakery,Friday,2024-09,14866.489999999996
S10,Bakery,Monday,2024-09,15928.380000000008
S10,Bakery,Saturday,2024-09,27095.180000000008
S10,Bakery,Sunday,2024-09,23170.670000000016
S10,Bakery,Thursday,2024-09,16985.40000000001
S10,Bakery,Tuesday,2024-09,12117.290000000003
S10,Bakery,Wednesday,2024-09,9627.31
S10,Beverages,Friday,2024-09,39610.579999999994
S10,Beverages,Monday,2024-09,33819.27999999999
S10,Beverages,Saturday,2024-09,52603.73999999999
S10,Beverages,Sunday,2024-09,39914.77999999999
S10,Beverages,Thursday,2024-09,34300.91999999999
S10,Beverages,Tuesday,2024-09,22001.06
S10,Beverages,Wednesday,2024-09,24351.260000000002
S10,Biscuits & Snacks,Friday,2024-09,11911.429999999998
S10,Biscuits & Snacks,Monday,2024-09,7644.949999999998
S10,Biscuits & Snacks,Saturday,2024-09,11379.470000000007
S10,Biscuits & Snacks,Sunday,2024-09,12984.390000000001
S10,Biscuits & Snacks,Thursday,2024-09,11415.1
S10,Biscuits & Snacks,Tuesday,2024-09,6878.619999999998
S10,Biscuits & Snacks,Wednesday,2024-09,6750.509999999998
S10,Confectionery,Friday,2024-09,23301.389999999992
S10,Confectionery,Monday,2024-09,22102.76999999999
S10,Confectionery,Saturday,2024-09,27321.29000000001
S10,Confectionery,Sunday,2024-09,36001.91
S10,Confectionery,Thursday,2024-09,18389.539999999997
S10,Confectionery,Tuesday,2024-09,17025.420000000006
S10,Confectionery,Wednesday,2024-09,15074.089999999998
S10,Dairy,Friday,2024-09,50860.549999999996
S10,Dairy,Monday,2024-09,58905.85
S10,Dairy,Saturday,2024-09,80533.52000000002
S10,Dairy,Sunday,2024-09,80395.71999999999
S10,Dairy,Thursday,2024-09,57605.28
S10,Dairy,Tuesday,2024-09,27748.450000000008
S10,Dairy,Wednesday,2024-09,45427.24000000002
S10,Edible Oils,Friday,2024-09,104767.00999999998
S10,Edible Oils,Monday,2024-09,88304.31000000001
S10,Edible Oils,Saturday,2024-09,187881.99000000005
S10,Edible Oils,Sunday,2024-09,150699.11999999994
S10,Edible Oils,Thursday,2024-09,96452.48999999999
S10,Edible Oils,Tuesday,2024-09,76227.41999999998
S10,Edible Oils,Wednesday,2024-09,83296.41999999998
S10,Frozen & Ready to Eat,Friday,2024-09,43971.009999999995
S10,Frozen & Ready to Eat,Monday,2024-09,37690.50000000001
S10,Frozen & Ready to Eat,Saturday,2024-09,53141.44000000002
S10,Frozen & Ready to Eat,Sunday,2024-09,52057.609999999986
S10,Frozen & Ready to Eat,Thursday,2024-09,39419.86000000001
S10,Frozen & Ready to Eat,Tuesday,2024-09,28245.260000000006
S10,Frozen & Ready to Eat,Wednesday,2024-09,34272.16999999999
S10,Fruits & Vegetables,Friday,2024-09,20045.769999999997
S10,Fruits & Vegetables,Monday,2024-09,22605.440000000006
S10,Fruits & Vegetables,Saturday,2024-09,25892.050000000017
S10,Fruits & Vegetables,Sunday,2024-09,30450.229999999996
S10,Fruits & Vegetables,Thursday,2024-09,19336.91
S10,Fruits & Vegetables,Tuesday,2024-09,17864.879999999997
S10,Fruits & Vegetables,Wednesday,2024-09,18251.699999999997
S10,Home Care,Friday,2024-09,35889.10999999999
S10,Home Care,Monday,2024-09,49054.969999999994
S10,Home Care,Saturday,2024-09,51314.419999999984
S10,Home Care,Sunday,2024-09,55065.5
S10,Home Care,Thursday,2024-09,34424.29999999999
S10,Home Care,Tuesday,2024-09,29383.57
S10,Home Care,Wednesday,2024-09,22036.37
S10,Personal Care,Friday,2024-09,54030.680000000015
S10,Personal Care,Monday,2024-09,43578.15000000001
S10,Personal Care,Saturday,2024-09,78878.50999999998
S10,Personal Care,Sunday,2024-09,82387.56999999992
S10,Personal Care,Thursday,2024-09,41299.41999999999
S10,Personal Care,Tuesday,2024-09,41967.84
S10,Personal Care,Wednesday,2024-09,29629.870000000006
S10,Spices & Masala,Friday,2024-09,24331.090000000004
S10,Spices & Masala,Monday,2024-09,25509.929999999997
S10,Spices & Masala,Saturday,2024-09,31758.560000000005
S10,Spices & Masala,Sunday,2024-09,34616.020000000004
S10,Spices & Masala,Thursday,2024-09,23683.360000000004
S10,Spices & Masala,Tuesday,2024-09,20938.889999999996
S10,Spices & Masala,Wednesday,2024-09,11166.339999999998
S10,Staples & Grains,Friday,2024-09,132452.08
S10,Staples & Grains,Monday,2024-09,111016.72999999997
S10,Staples & Grains,Saturday,2024-09,187348.54000000007
S10,Staples & Grains,Sunday,2024-09,200055.40000000014
S10,Staples & Grains,Thursday,2024-09,111723.34000000001
S10,Staples & Grains,Tuesday,2024-09,102088.52999999998
S10,Staples & Grains,Wednesday,2024-09,123832.41999999997
S10,Stationery & General,Friday,2024-09,37944.24
S10,Stationery & General,Monday,2024-09,37673.520000000004
S10,Stationery & General,Saturday,2024-09,43299.009999999995
S10,Stationery & General,Sunday,2024-09,56406.590000000004
S10,Stationery & General,Thursday,2024-09,33085.240000000005
S10,Stationery & General,Tuesday,2024-09,23306.21000000001
S10,Stationery & General,Wednesday,2024-09,30236.669999999995
S10,UNKNOWN,Friday,2024-09,-9417.650000000003
S10,UNKNOWN,Monday,2024-09,-6641.219999999999
S10,UNKNOWN,Saturday,2024-09,-10060.15
S10,UNKNOWN,Sunday,2024-09,-12621.930000000004
S10,UNKNOWN,Thursday,2024-09,-6389.14
S10,UNKNOWN,Tuesday,2024-09,-2682.1799999999994
S10,UNKNOWN,Wednesday,2024-09,-4297.2
S10,Baby Care,Friday,2024-10,151347.83999999997
S10,Baby Care,Monday,2024-10,127327.57999999991
S10,Baby Care,Saturday,2024-10,177554.53999999998
S10,Baby Care,Sunday,2024-10,184690.6799999999
S10,Baby Care,Thursday,2024-10,202304.5699999999
S10,Baby Care,Tuesday,2024-10,104872.53
S10,Baby Care,Wednesday,2024-10,122046.99999999999
S10,Bakery,Friday,2024-10,27353.68
S10,Bakery,Monday,2024-10,16688.289999999994
S10,Bakery,Saturday,2024-10,28905.78999999999
S10,Bakery,Sunday,2024-10,29765.840000000007
S10,Bakery,Thursday,2024-10,25403.049999999996
S10,Bakery,Tuesday,2024-10,14399.719999999998
S10,Bakery,Wednesday,2024-10,18210.15999999999
S10,Beverages,Friday,2024-10,33067.36000000001
S10,Beverages,Monday,2024-10,42067.39000000001
S10,Beverages,Saturday,2024-10,40087.320000000014
S10,Beverages,Sunday,2024-10,67644.65000000001
S10,Beverages,Thursday,2024-10,45920.74000000001
S10,Beverages,Tuesday,2024-10,28037.260000000006
S10,Beverages,Wednesday,2024-10,33764.78
S10,Biscuits & Snacks,Friday,2024-10,12296.26
S10,Biscuits & Snacks,Monday,2024-10,9554.090000000002
S10,Biscuits & Snacks,Saturday,2024-10,15845.300000000001
S10,Biscuits & Snacks,Sunday,2024-10,15711.099999999999
S10,Biscuits & Snacks,Thursday,2024-10,13841.899999999994
S10,Biscuits & Snacks,Tuesday,2024-10,9175.830000000002
